J, B, T, Ox, Oy, Oz, p1, p2, p3, p4, p5, p6, m, chi
1.0713333333333332, 4.333333333333333, 0.1, 0.724837485644536, 7.363879898946675e-07, 8.328527731070097e-08, 0.9655548043339478, 0.03444519566606869, 1.4633539358258444e-19, 3.0161972657388422e-28, 3.016197265736731e-28, 2.2177972000022338e-38, 0.9655548043333613, 1.4897753738663553
1.0713333333333332, 4.333333333333333, 0.5, 0.724377386100145, 1.0575331103681761e-07, 1.5913505485478943e-08, 0.660678414044315, 0.3392036079456442, 0.00011379013371546061, 2.084138998233161e-06, 2.0841389982331495e-06, 1.9598331435896013e-08, 0.6606783944459764, 0.5144492847270831
1.0713333333333332, 4.666666666666666, 0.1, 0.7064609643005288, -2.4204753695522334e-07, 1.638328456098371e-07, 0.9987289837369372, 0.0012710162630706562, 5.3997273497809105e-21, 1.1129667587201128e-29, 1.1129667587175228e-29, 2.9194161706359124e-41, 0.9987289837363299, 0.10615737408949961
1.0713333333333332, 4.666666666666666, 0.5, 0.705973951181145, -5.904363277199451e-07, 1.8334335595907534e-07, 0.7913340613698606, 0.20859339387014927, 6.997528807084827e-05, 1.281642107441372e-06, 1.2816421074406262e-06, 6.187704004709411e-09, 0.7913340551817083, 0.41809811435434197
1.0713333333333332, 5.0, 0.1, 0.6839680488442437, -2.701577882615233e-07, -7.453251182626515e-09, 0.999954602131296, 4.539786870243368e-05, 1.9286622868315547e-22, 3.975269258963511e-31, 3.975269258963454e-31, 3.7199070925001344e-44, 0.9999546021312951, 0.003921978863888498
1.0713333333333332, 5.0, 0.5, 0.6834509451173717, -4.758468641956041e-08, -5.2716575241905015e-08, 0.8807605662625867, 0.1191979806987728, 3.9986467845885045e-05, 7.323777055012343e-07, 7.32377705501203e-07, 1.815382831652963e-09, 0.8807605644471828, 0.2861648296495183
1.204, 0.0, 0.1, 0.8327618286666334, 1.2696174315630854e-07, 1.5652420115897974e-07, 0.9999999999999749, 4.24835425530499e-18, 4.248354255284922e-18, 4.24835425528488e-18, 8.756510762671195e-27, 8.756510762638966e-27, 1.125766343905069e-18, 4.870906409598936e-14
1.204, 0.0, 0.5, 0.8327264624409209, -4.078652124181941e-07, -4.4411500500519043e-07, 0.9989823603370073, 0.0003351212478286047, 0.00033512124782605554, 0.00033512124782605484, 6.137959759111109e-06, 6.137959759074638e-06, 1.1497406042150695e-18, 0.001537906574936149
1.204, 0.3333333333333333, 0.1, 0.8326725256992905, -2.422836014766749e-07, -2.358056790093973e-07, 1.0000000000000084, 1.1908827290346665e-16, 4.2483542552763155e-18, 1.5155576144054756e-19, 8.756510762639351e-27, 8.75651076256189e-27, 1.522270829634058e-14, 4.870906409598936e-14
1.204, 0.3333333333333333, 0.5, 0.8326379973457343, -3.636312982015242e-07, 8.407613853329514e-08, 0.9988279999075101, 0.0006526262044065522, 0.00033506946567155217, 0.00017203039974090825, 6.137011335880796e-06, 6.137011335879423e-06, 0.00048059580466754766, 0.001537906574936149
1.204, 0.6666666666666666, 0.1, 0.8323701261276641, -1.6991499669653217e-08, -2.0342359197751547e-07, 0.9999999999999936, 3.338237795363874e-15, 4.2483542552799686e-18, 5.406599225372111e-21, 8.756510762653905e-27, 8.756510762586305e-27, 2.6787186389086763e-14, 3.7006329896787783e-14
1.204, 0.6666666666666666, 0.5, 0.8323324987428862, -3.805652525032324e-07, 4.7369152390947714e-08, 0.9982941032140176, 0.0012704628194283663, 0.0003348903632837463, 8.82761413441382e-05, 6.1337309612219525e-06, 6.133730961221445e-06, 0.0011821866780854868, 0.0022450907949374053
1.204, 1.0, 0.1, 0.8317527484681003, 6.859243930089891e-07, -5.882303359398866e-07, 0.9999999999998945, 9.357622968755993e-14, 4.248354255190458e-18, 1.9287498480723405e-22, 8.756510762339022e-27, 8.756510761599054e-27, 4.0972184011101433e-13, 1.2253908919101682e-12
1.204, 1.0, 0.5, 0.8317115833125828, -3.962309889061803e-08, -6.221379020278139e-08, 0.9971363210495796, 0.002471653826234685, 0.00033450197063631786, 4.5269918939279315e-05, 6.126617301744527e-06, 6.126617301743373e-06, 0.002426383907298892, 0.003981431133482897
1.204, 1.3333333333333333, 0.1, 0.8306618547962695, 7.857763803916239e-07, -9.224715998841851e-07, 0.9999999999973654, 2.623093769565708e-12, 4.2483542550193795e-18, 6.88062092615106e-24, 8.756510761786648e-27, 8.75651075904056e-27, 3.7752641733633595e-12, 1.0769735466407505e-11
1.204, 1.3333333333333333, 0.5, 0.8306189046753089, 1.529720742502889e-07, 4.786869397259678e-07, 0.9948278797580505, 0.004802979255931671, 0.00033372757485321453, 2.3188543669400842e-05, 6.112433748211376e-06, 6.112433748108139e-06, 0.0047797907125666115, 0.007530901776856702
1.204, 1.6666666666666665, 0.1, 0.8289102173614294, -2.261004889818287e-07, 1.9221875851981237e-07, 0.9999999999264816, 7.352958060896177e-11, 4.248354254967043e-18, 2.454592250728097e-25, 8.756510762013215e-27, 8.75651076177047e-27, 7.36018322678911e-11, 2.2344501790248874e-10
1.204, 1.6666666666666665, 0.5, 0.8288627238809716, -8.308909794269664e-07, -8.889836466835527e-08, 0.9903311191044737, 0.009312640625190214, 0.00033221907970838125, 1.1851581239361085e-05, 6.0848046958858766e-06, 6.084804695878667e-06, 0.009300789043965854, 0.014467194660477575
1.204, 2.0, 0.1, 0.8262865139498949, 4.368630932296817e-07, 3.50028097266755e-07, 0.9999999979388354, 2.061153618168667e-09, 4.24835424649069e-18, 8.75666579007173e-27, 8.756510744511806e-27, 8.756355701739865e-27, 2.0615019604378424e-09, 6.361280410143845e-09
1.204, 2.0, 0.5, 0.826235994974759, 3.1259636274880965e-08, -1.9863890079750287e-07, 0.9816726293191889, 0.0179799613855523, 0.00032931447997116057, 6.0316172170411455e-06, 6.0316050959810585e-06, 6.031592974947249e-06, 0.017973929780563044, 0.02775405035711101
1.204, 2.333333333333333, 0.1, 0.8225788321435218, 8.736598102025716e-07, 2.7671115122283715e-09, 0.9999999422225133, 5.777748185595304e-08, 4.248354009832384e-18, 8.756510256767461e-27, 8.756510256767461e-27, 3.12379688645069e-28, 5.7777481888683615e-08, 1.7829113577038648e-07
1.204, 2.333333333333333, 0.5, 0.8225214653100721, -2.8012000088591154e-07, -1.5667401041563877e-06, 0.9652277672298701, 0.034433528944808584, 0.0003237978433040372, 5.930564373079285e-06, 5.930564370793183e-06, 3.0448532723744955e-06, 0.034430484101159155, 0.05266097382590755
1.204, 2.6666666666666665, 0.1, 0.8175691881021757, 5.942450822026698e-08, -1.7703575297708263e-07, 0.999998380405839, 1.6195941692151816e-06, 4.248347374666588e-18, 8.756496580771258e-27, 8.756496580661256e-27, 1.1143813529739106e-29, 1.6195943842944882e-06, 4.997814087698575e-06
1.204, 2.6666666666666665, 0.5, 0.8175048805369407, -5.952409150545596e-08, -2.491687617183707e-07, 0.9347254819216807, 0.06494795242968934, 0.00031356546653244334, 5.743151853011647e-06, 5.7431518529830645e-06, 1.5138783922035382e-06, 0.06494643855166184, 0.09765105424160858
1.204, 3.0, 0.1, 0.8110550256773053, 5.389302766555427e-08, -4.999748347319026e-07, 0.9999546021312985, 4.5397868699933865e-05, 4.248161388909467e-18, 8.756113235973207e-27, 8.7561132353783e-27, 3.975269258550692e-31, 4.5397871795952925e-05, 0.000140090487717307
1.204, 3.0, 0.5, 0.8109834193126957, 1.7699004721555184e-07, -2.7966616285539456e-07, 0.880526729399465, 0.11916633432027393, 0.0002953838105820806, 5.410143208219696e-06, 5.4101432081966964e-06, 7.321832634292314e-07, 0.11916560213773623, 0.17350132347543806
1.204, 3.333333333333333, 0.1, 0.802830088078845, 1.4394149809773124e-06, -2.4513121345263834e-07, 0.9987289837369494, 0.0012710162630549032, 4.242954527889517e-18, 8.745381095092933e-27, 8.745381094984405e-27, 1.416399116884092e-32, 0.0012710162647352854, 0.003921978857405864
1.204, 3.333333333333333, 0.5, 0.8027536613387217, 6.220340466177926e-07, -1.1179559722996558e-07, 0.7911734687178863, 0.20855106210694604, 0.0002654091309427098, 4.861137800121557e-06, 4.861137800119039e-06, 3.377686312217428e-07, 0.20855072433851607, 0.28603239104249545
1.204, 3.6666666666666665, 0.1, 0.7927025017286632, 3.825113771747933e-07, -4.742100907765518e-08, 0.9655548043338491, 0.03444519566615744, 4.102018861705289e-18, 8.454891036117696e-27, 8.454891036114453e-27, 4.885023416574667e-34, 0.03444519566639188, 0.1061573740853011
1.204, 3.6666666666666665, 0.5, 0.792620658523927, -1.8925619278775606e-06, 6.956619251763e-08, 0.6606044802367437, 0.33916564906293584, 0.000221608114944308, 4.058894208133574e-06, 4.058894208132918e-06, 1.4479696497811614e-07, 0.3391655042661433, 0.4179672957684071
1.204, 4.0, 0.1, 0.7804698335433466, -1.686589543380446e-07, -1.9426879486577193e-08, 0.500000341389672, 0.49999965861030643, 2.124177127645261e-18, 4.378255381347409e-27, 4.3782553813472075e-27, 9.024256939224393e-36, 0.49999999999999195, 1.4897753738675203
1.204, 4.0, 0.5, 0.7803795702923715, -9.875034627875788e-07, 3.6206649926327173e-07, 0.49991432148486303, 0.49991177696825473, 0.00016770214521563147, 3.071571932644507e-06, 3.0715719326332674e-06, 5.6257802338719485e-08, 0.49991299296886765, 0.514391963848718
1.204, 4.333333333333333, 0.1, 0.765921842804625, -3.1635195913763484e-08, -2.3182459511324197e-09, 0.9655548043337894, 0.034445195666211355, 1.4633539358290036e-19, 3.016197265743684e-28, 3.01619726574363e-28, 2.2177972000085203e-38, 0.9655548043337882, 1.4897753738681478
1.204, 4.333333333333333, 0.5, 0.7658256825195141, 1.9883443093450234e-06, 4.888998494164447e-08, 0.6606784140443855, 0.339203607945568, 0.0001137901337154526, 2.0841389982331093e-06, 2.084138998232989e-06, 1.9598331435893614e-08, 0.6606783944459687, 0.5144492847267232
1.204, 4.666666666666666, 0.1, 0.7488280774134735, -7.690084553095285e-07, 1.7426444523695985e-07, 0.9987289837369611, 0.0012710162630665952, 5.399727349771117e-21, 1.1129667587188029e-29, 1.1129667587152837e-29, 2.9194161706280785e-41, 0.9987289837361227, 0.10615737408747065
1.204, 4.666666666666666, 0.5, 0.7487239860748499, -1.0759005599245108e-06, 3.193570757330614e-07, 0.7913340613708054, 0.20859339386920467, 6.997528807070558e-05, 1.2816421074402603e-06, 1.2816421074375362e-06, 6.187704004687145e-09, 0.7913340551814418, 0.4180981143535142
1.204, 5.0, 0.1, 0.7289264645866896, -1.5531053725640155e-06, -1.3631253127506347e-08, 0.9999546021312951, 4.539786870243202e-05, 1.9286622868315288e-22, 3.975269258963549e-31, 3.975269258963493e-31, 3.719907092499998e-44, 0.9999546021312922, 0.003921978864542197
1.204, 5.0, 0.5, 0.728815255575886, 4.1091742314394684e-07, 1.0502998478159645e-07, 0.880760566262631, 0.11919798069872489, 3.998646784587639e-05, 7.323777055011647e-07, 7.32377705501015e-07, 1.8153828316522804e-09, 0.8807605644471423, 0.2861648296502416
1.3366666666666667, 0.0, 0.1, 0.8796461411231893, -5.2565543385688385e-09, -5.256554338567105e-09, 1.0000000000000115, 4.248354255291617e-18, 4.2483542552915904e-18, 4.248354255291561e-18, 8.756510762696467e-27, 8.756510762696435e-27, 1.1257764768675726e-18, 4.132009656700844e-14
1.3366666666666667, 0.0, 0.5, 0.8796396533906227, -1.3296621064149172e-08, -1.3296621064149172e-08, 0.998982360337004, 0.00033512124782690675, 0.0003351212478269035, 0.00033512124782690333, 6.1379597591395256e-06, 6.137959759139507e-06, 1.1362048864732006e-18, 0.0015379065749329644
1.3366666666666667, 0.3333333333333333, 0.1, 0.8792984871828714, -7.483597630968606e-08, 1.9857620175654887e-07, 0.9999999999999977, 1.1908827290345534e-16, 4.248354255278647e-18, 1.5155576144047089e-19, 8.756510762649308e-27, 8.756510762581457e-27, 1.2913655953667004e-14, 4.132009656700844e-14
1.3366666666666667, 0.3333333333333333, 0.5, 0.8792918988792756, -2.9493607761622158e-08, -5.299795731415074e-08, 0.9988279999075164, 0.0006526262044065493, 0.0003350694656715686, 0.00017203039974090088, 6.137011335881333e-06, 6.137011335880678e-06, 0.0004805958046665525, 0.0015379065749329644
1.3366666666666667, 0.6666666666666666, 0.1, 0.8782436446804357, -3.83881797362003e-08, -1.4310491446753507e-08, 0.9999999999999776, 3.3382377953649976e-15, 4.248354255291469e-18, 5.406599225349984e-21, 8.756510762696138e-27, 8.756510762695764e-27, 3.4767858529100655e-15, -3.0197984322422204e-14
1.3366666666666667, 0.6666666666666666, 0.5, 0.8782373620924946, 4.513105012391793e-09, -8.441380374463638e-08, 0.9982941032140185, 0.0012704628194283518, 0.0003348903632837189, 8.827614134414921e-05, 6.133730961221114e-06, 6.133730961219098e-06, 0.0011821866780889726, 0.002245090794951744
1.3366666666666667, 1.0, 0.1, 0.876455831400929, 1.115835328715699e-06, -1.1963874160664554e-06, 0.9999999999999017, 9.357622968428596e-14, 4.2483542547940634e-18, 1.9287498484997662e-22, 8.75651076096881e-27, 8.756510757249777e-27, 1.653840765063278e-12, 5.281164733473177e-12
1.3366666666666667, 1.0, 0.5, 0.8764470347752829, 1.6984513425259378e-07, -4.799864496297816e-08, 0.997136321049585, 0.0024716538262347086, 0.0003345019706363246, 4.526991893927782e-05, 6.1266173017447375e-06, 6.1266173017438795e-06, 0.0024263839072979068, 0.003981431133468589
1.3366666666666667, 1.3333333333333333, 0.1, 0.8738815488974223, -1.0610201281248377e-06, 7.763470119241973e-07, 0.9999999999973496, 2.623093769580754e-12, 4.248354255060037e-18, 6.880620925887644e-24, 8.756510761938042e-27, 8.756510759593236e-27, 3.5958097498099977e-12, 6.214300751189503e-12
1.3366666666666667, 1.3333333333333333, 0.5, 0.8738737350926589, -1.0790185788336575e-06, 5.132613550583964e-07, 0.9948278797580482, 0.004802979255928158, 0.0003337275748528066, 2.3188543669514646e-05, 6.1124337481998576e-06, 6.1124337480567785e-06, 0.004779790712675707, 0.007530901777208962
1.3366666666666667, 1.6666666666666665, 0.1, 0.8704563807962383, -1.4066519493058103e-07, -3.963711337774881e-09, 0.9999999999264899, 7.352958060913138e-11, 4.2483542549792015e-18, 2.454592250667458e-25, 8.756510762052548e-27, 8.756510762052361e-27, 7.352961719351089e-11, 2.2378818381984285e-10
1.3366666666666667, 1.6666666666666665, 0.5, 0.8704464217231281, -6.9430831299124025e-09, 3.684128042179901e-07, 0.9903311191044858, 0.009312640625172442, 0.0003322190797075936, 1.185158123960501e-05, 6.084804695863568e-06, 6.08480469571517e-06, 0.009300789044239642, 0.01446719466100459
1.3366666666666667, 2.0, 0.1, 0.8661018609511771, -4.2067068111958147e-07, 5.704427587248662e-07, 0.9999999979388546, 2.061153618122178e-09, 4.248354246394826e-18, 8.756786347702014e-27, 8.756510744223312e-27, 8.756235149536025e-27, 2.0622542722182728e-09, 6.363918896079238e-09
1.3366666666666667, 2.0, 0.5, 0.8660937851177948, 1.7750422272866121e-07, 2.049333357600243e-08, 0.9816726293191838, 0.017979961385564177, 0.00032931447997137806, 6.031606459970063e-06, 6.0316050959870275e-06, 6.031603732004302e-06, 0.01797392978046954, 0.027754050355935672
1.3366666666666667, 2.333333333333333, 0.1, 0.8607304717735879, 1.3875992830063895e-08, 1.0615801227834104e-07, 0.9999999422225148, 5.777748185586445e-08, 4.24835400982688e-18, 8.75651025684335e-27, 8.756510256751794e-27, 3.1237968864137497e-28, 5.777753912075729e-08, 1.7828891151532485e-07
1.3366666666666667, 2.333333333333333, 0.5, 0.8607194816381228, 3.473788020048237e-08, 1.993308129184256e-07, 0.9652277672280295, 0.03443352894663883, 0.0003237978433184932, 5.930564371214131e-06, 5.9305643711703375e-06, 3.044853273662102e-06, 0.03443048409355033, 0.05266097380185854
1.3366666666666667, 2.6666666666666665, 0.1, 0.8542403397699948, 1.3444540119666557e-07, -4.633601612825146e-08, 0.9999983804058217, 1.6195941692224205e-06, 4.248347374680583e-18, 8.756496580708421e-27, 8.756496580699586e-27, 1.1143813529904244e-29, 1.6195941867273862e-06, 4.9978132723412125e-06
1.3366666666666667, 2.6666666666666665, 0.5, 0.8542282755871708, 8.655010998298673e-08, -6.917436655499058e-08, 0.9347254819215756, 0.06494795242979584, 0.0003135654665328126, 5.743151852994842e-06, 5.7431518529922345e-06, 1.5138783922121627e-06, 0.06494643855143702, 0.09765105426523739
1.3366666666666667, 3.0, 0.1, 0.8465263464941502, 6.385067535694884e-08, -4.422953319676842e-08, 0.9999546021312881, 4.5397868702411064e-05, 4.248161389061512e-18, 8.756113235772532e-27, 8.756113235767058e-27, 3.975269258959723e-31, 4.5397868731191e-05, 0.00014009047854228357
1.3366666666666667, 3.0, 0.5, 0.8465135514431759, -1.445259139993942e-08, -2.40891457425919e-08, 0.8805267293991065, 0.119166334320633, 0.0002953838105826227, 5.41014320820975e-06, 5.410143208209555e-06, 7.321832634336519e-07, 0.11916560213737606, 0.17350132347500496
1.3366666666666667, 3.333333333333333, 0.1, 0.8374744817570111, -5.347306713879575e-07, 5.649303141192285e-08, 0.9987289837369109, 0.0012710162630796807, 4.242954527938456e-18, 8.74538109510816e-27, 8.745381095101389e-27, 1.4163991169168261e-32, 0.0012710162631857157, 0.003921978862254479
1.3366666666666667, 3.333333333333333, 0.5, 0.8374602256933634, 6.206428770728051e-07, 6.320082913867662e-07, 0.7911734687231744, 0.2085510621016537, 0.00026540913093944275, 4.86113780013923e-06, 4.861137800045172e-06, 3.377686312111661e-07, 0.20855072434066393, 0.2860323910505212
1.3366666666666667, 3.6666666666666665, 0.1, 0.8269674581176972, -1.4044529128498766e-07, -3.347724610017469e-07, 0.9655548043369906, 0.03444519566301901, 4.102018861508912e-18, 8.45489103586234e-27, 8.454891035677306e-27, 4.885023416234607e-34, 0.03444519567690973, 0.10615737412391683
1.3366666666666667, 3.6666666666666665, 0.5, 0.8269514824099611, 4.231759732064066e-07, -2.550063236381952e-07, 0.660604480239089, 0.33916564906059826, 0.00022160811494383934, 4.0588942081329185e-06, 4.058894208122612e-06, 1.447969649774617e-07, 0.3391655042663906, 0.4179672957623253
1.3366666666666667, 4.0, 0.1, 0.8148764232430442, -4.7224977351287033e-07, -2.3434169580909106e-07, 0.5000044930411298, 0.49999550695886963, 2.124177127556103e-18, 4.378255381194834e-27, 4.378255381155589e-27, 9.024256938764068e-36, 0.500000000000393, 1.4897753738351465
1.3366666666666667, 4.0, 0.5, 0.8148581678876584, -6.591964658858082e-07, 2.4275388413346998e-08, 0.4999131422963719, 0.499912956156747, 0.00016770214521629555, 3.071571932647771e-06, 3.0715719326477115e-06, 5.6257802339146026e-08, 0.4999129929687579, 0.5143919638475755
1.3366666666666667, 4.333333333333333, 0.1, 0.8010552560853859, -1.0355431224240726e-06, -2.710356150442428e-07, 0.9655548043359942, 0.03444519566400553, 1.4633539357804009e-19, 3.016197265667738e-28, 3.0161972656366627e-28, 2.2177971999116587e-38, 0.9655548043269726, 1.4897753738450548
1.3366666666666667, 4.333333333333333, 0.5, 0.8010365988759055, -1.1990091100768963e-06, 2.440083034230767e-07, 0.660678414046715, 0.33920360794324056, 0.00011379013371522168, 2.084138998231493e-06, 2.0841389982280165e-06, 1.9598331435821617e-08, 0.660678394445841, 0.5144492847266658
1.3366666666666667, 4.666666666666666, 0.1, 0.7853553685477923, -2.604584693093101e-07, 4.885472549494724e-08, 0.9987289837369, 0.001271016263079947, 5.3997273498031256e-21, 1.1129667587229854e-29, 1.1129667587226612e-29, 2.9194161706537673e-41, 0.9987289837368215, 0.10615737411151649
1.3366666666666667, 4.666666666666666, 0.5, 0.7853347082868541, -4.4894657467925877e-07, -1.7821548208741072e-07, 0.7913340613699916, 0.20859339387001688, 6.997528807082851e-05, 1.2816421074412062e-06, 1.2816421074402148e-06, 6.1877040047063025e-09, 0.7913340551816694, 0.41809811435465105
1.3366666666666667, 5.0, 0.1, 0.7675998255299352, 1.048230631671009e-06, -4.8461041119646014e-08, 0.9999546021312906, 4.539786870240118e-05, 1.9286622868307347e-22, 3.975269258962614e-31, 3.975269258961654e-31, 3.7199070924975765e-44, 0.9999546021312555, 0.00392197886218888
1.3366666666666667, 5.0, 0.5, 0.7675774046574789, -1.0628974542937414e-06, -9.391685051679682e-09, 0.880760566262578, 0.11919798069878473, 3.998646784588722e-05, 7.323777055012499e-07, 7.323777055012474e-07, 1.8153828316531318e-09, 0.8807605644471945, 0.28616482964968026
1.4693333333333332, 0.0, 0.1, 0.9084209521671308, -4.106186030225491e-09, -4.106186030225494e-09, 0.9999999999999845, 4.2483542552916205e-18, 4.248354255291578e-18, 4.248354255291577e-18, 8.756510762696509e-27, 8.756510762696415e-27, 1.1257766836627259e-18, 6.058581702676721e-14
1.4693333333333332, 0.0, 0.5, 0.9084196492842757, 1.8731258045903773e-08, -3.861647108433535e-08, 0.9989823603370006, 0.0003351212478269228, 0.0003351212478268963, 0.00033512124782689585, 6.137959759139313e-06, 6.137959759138888e-06, 1.142964367622389e-18, 0.0015379065749309812
1.4693333333333332, 0.3333333333333333, 0.1, 0.9080168110700582, -3.176573654820892e-07, 2.2305672759322829e-07, 1.0000000000000029, 1.1908827290348472e-16, 4.248354255272532e-18, 1.5155576144067318e-19, 8.756510762628727e-27, 8.756510762525288e-27, 1.8934193597548416e-14, 6.058581702676721e-14
1.4693333333333332, 0.3333333333333333, 0.5, 0.9080155095979942, 1.2767111337428903e-07, 2.7601471237781284e-08, 0.9988279999075116, 0.0006526262044065437, 0.0003350694656715789, 0.00017203039974089625, 6.137011335881693e-06, 6.137011335881459e-06, 0.0004805958046659328, 0.0015379065749309812
1.4693333333333332, 0.6666666666666666, 0.1, 0.9068003120371982, -6.033249572377664e-08, -5.712221267303814e-08, 1.0000000000000004, 3.3382377953648663e-15, 4.2483542552903e-18, 5.406599225352286e-21, 8.756510762692076e-27, 8.756510762684172e-27, 5.91107996852852e-15, -4.1673963612863665e-14
1.4693333333333332, 0.6666666666666666, 0.5, 0.9067987135990405, -1.7020909820396193e-07, 4.5985622497860104e-07, 0.9982941032140253, 0.001270462819427757, 0.0003348903632824543, 8.827614134464987e-05, 6.133730961181932e-06, 6.133730961110553e-06, 0.0011821866782481519, 0.002245090795463101
1.4693333333333332, 1.0, 0.1, 0.9047564313701923, 8.301229622996544e-08, -3.8859689533480125e-07, 0.9999999999998905, 9.357622968789016e-14, 4.248354255230059e-18, 1.9287498480296564e-22, 8.75651076248856e-27, 8.7565107620208e-27, 2.8541780561293275e-13, 8.944215220620935e-13
1.4693333333333332, 1.0, 0.5, 0.9047551933250453, -4.5363360779707794e-07, -3.6311505757734216e-07, 0.9971363210495848, 0.002471653826232433, 0.00033450197063549707, 4.526991893954402e-05, 6.126617301719817e-06, 6.126617301662673e-06, 0.002426383907458165, 0.003981431133472041
1.4693333333333332, 1.3333333333333333, 0.1, 0.9018659479329548, -8.441920236075537e-07, 1.5909509970835163e-07, 0.9999999999973723, 2.6230937696583718e-12, 4.248354255269646e-18, 6.880620924529704e-24, 8.75651076263845e-27, 8.756510762521977e-27, 2.6707019607589733e-12, 7.63290929646733e-12
1.4693333333333332, 1.3333333333333333, 0.5, 0.9018645932458549, -1.045927776681839e-06, 4.5687588749837185e-07, 0.9948278797580578, 0.00480297925592918, 0.00033372757485292337, 2.3188543669482462e-05, 6.11243374820421e-06, 6.112433748070235e-06, 0.004779790712644844, 0.007530901776597374
1.4693333333333332, 1.6666666666666665, 0.1, 0.8980984215904988, -3.2850978519434635e-07, 6.369495853809526e-07, 0.9999999999264677, 7.352958060654044e-11, 4.248354254793686e-18, 2.454592251592086e-25, 8.75651076147316e-27, 8.756510757729955e-27, 7.463066912255368e-11, 2.3027189491774308e-10
1.4693333333333332, 1.6666666666666665, 0.5, 0.8980978960495263, 8.184629013109253e-08, 6.524415005805467e-10, 0.9903311191044708, 0.009312640625191123, 0.00033221907970842137, 1.1851581239348558e-05, 6.084804695887051e-06, 6.08480469588704e-06, 0.009300789043951768, 0.014467194660182156
1.4693333333333332, 2.0, 0.1, 0.8934155540650038, -8.79530173512234e-08, 3.61482412262775e-07, 0.9999999979388396, 2.0611536181583436e-09, 4.248354246469407e-18, 8.75669930418268e-27, 8.756510744452582e-27, 8.756322188827543e-27, 2.061668827536606e-09, 6.3585221069249674e-09
1.4693333333333332, 2.0, 0.5, 0.8934142350147933, 1.7741584356711203e-07, 2.32403118553961e-07, 0.9816726293192017, 0.017979961385541678, 0.00032931447997096633, 6.03162179654521e-06, 6.031605095976092e-06, 6.031588395455738e-06, 0.017973929780648257, 0.027754050357428766
1.4693333333333332, 2.333333333333333, 0.1, 0.8877733053610669, 2.2322478111732533e-08, 1.6516094441985932e-08, 0.9999999422225252, 5.777748185595064e-08, 4.248354009832259e-18, 8.756510256769556e-27, 8.756510256767036e-27, 3.1237968864496512e-28, 5.7777483472141605e-08, 1.78290606862736e-07
1.4693333333333332, 2.333333333333333, 0.5, 0.8877714413670056, 1.1154909741428913e-08, -1.0637240088379353e-08, 0.9652277672279939, 0.03443352894667465, 0.00032379784331877675, 5.930564371177796e-06, 5.930564371177638e-06, 3.044853273687289e-06, 0.034430484093401575, 0.05266097380081062
1.4693333333333332, 2.6666666666666665, 0.1, 0.881117912050836, 2.941625987673076e-08, -4.32124406895937e-08, 0.9999983804058533, 1.6195941692224315e-06, 4.2483473746805365e-18, 8.756496580708295e-27, 8.756496580699242e-27, 1.1143813529903923e-29, 1.6195941869812858e-06, 4.997813451229262e-06
1.4693333333333332, 2.6666666666666665, 0.5, 0.8811154589625859, -2.723848939433896e-07, 4.457595396468358e-08, 0.9347254819215651, 0.0649479524298013, 0.000313565466532831, 5.7431518529939455e-06, 5.743151852992691e-06, 1.5138783922126046e-06, 0.06494643855142523, 0.0976510542656757
1.4693333333333332, 3.0, 0.1, 0.8733909560160679, 4.756138467928768e-08, 2.219876150034811e-08, 0.9999546021313014, 4.5397868702427476e-05, 4.2481613890624814e-18, 8.756113235771093e-27, 8.756113235769506e-27, 3.9752692589623745e-31, 4.5397868710889125e-05, 0.00014009047847650508
1.4693333333333332, 3.0, 0.5, 0.8733896329326216, 1.5135116397375974e-07, -2.3348038483758357e-07, 0.8805267293994486, 0.11916633432028569, 0.0002953838105820979, 5.410143208219092e-06, 5.410143208197382e-06, 7.321832634293791e-07, 0.1191656021377236, 0.1735013234761548
1.4693333333333332, 3.333333333333333, 0.1, 0.8645277313488302, 2.6374982486663934e-07, 8.358481336905329e-09, 0.998728983736916, 0.0012710162630812948, 4.242954527941668e-18, 8.745381095109387e-27, 8.745381095109201e-27, 1.4163991169189872e-32, 0.0012710162630840064, 0.003921978861993975
1.4693333333333332, 3.333333333333333, 0.5, 0.8645239981111088, 1.3826316312653062e-06, 6.178278237951946e-07, 0.7911734687238161, 0.2085510621010232, 0.00026540913093905407, 4.8611378001405954e-06, 4.861137800037163e-06, 3.3776863120990466e-07, 0.20855072434092226, 0.2860323910502357
1.4693333333333332, 3.6666666666666665, 0.1, 0.8544531911397494, -2.482608536072557e-07, -3.505180698921566e-08, 0.9655548043338488, 0.03444519566617089, 4.102018861706149e-18, 8.454891036118774e-27, 8.454891036116432e-27, 4.885023416576088e-34, 0.03444519566634897, 0.10615737409044787
1.4693333333333332, 3.6666666666666665, 0.5, 0.8544502902306077, 1.1545362761097039e-08, -4.572945626216407e-08, 0.6606044802366763, 0.33916564906299523, 0.0002216081149443183, 4.0588942081335385e-06, 4.0588942081331734e-06, 1.4479696497813183e-07, 0.33916550426613407, 0.4179672957606778
1.4693333333333332, 4.0, 0.1, 0.8430880453077033, -1.7404063397209912e-07, 1.289765591071081e-07, 0.5000026759471493, 0.4999973240528439, 2.1241771276139592e-18, 4.378255381293694e-27, 4.378255381280084e-27, 9.024256939062798e-36, 0.5000000000001359, 1.489775373868118
