J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2 
0.6066666666666666, 0.0, 0.0, -1.4248694956390954e-07, 0.0, 6.513566676330471e-13, -1.9999999999991125, 0.9999985657230275, 1.0000014342828651, 1.0, 0.0, 0.0
0.6066666666666666, 0.3333333333333333, 0.0, -6.781801369519817e-07, 2.171188892110157e-13, 2.593087007792893e-12, -1.9999999999981821, 0.6666666666665546, 1.3333333333457655, 1.0, 0.0, 0.0
0.6066666666666666, 0.6666666666666666, 0.0, -4.316394359334797e-07, 1.7287246718619286e-12, 6.966578732837246e-11, -1.999999999993712, 0.3333333333456309, 1.6666666667002248, 1.0, 0.0, 0.0
0.6066666666666666, 1.0, 0.0, -2.6987543997044965e-06, 4.6660977108125985e-11, 7.223418291383838e-11, -1.9999999999131755, 2.734711030235786e-10, 2.0000000004601155, 1.0, 0.0, 0.0
0.6066666666666666, 1.3333333333333333, 0.0, 3.951962538209466e-06, 4.9884846614420847e-11, 1.2839194337457783e-10, -1.9999999999563913, -0.33333333311803237, 2.3333333336105557, 1.0, 0.0, 0.0
0.6066666666666666, 1.6666666666666665, 0.0, 1.4908359632691073e-05, 1.322556060245112e-10, 0.18403082625482545, -1.9999999999655353, -0.666666666270116, 2.666666667079677, 1.0, 0.0, 0.0
0.6066666666666666, 2.0, 0.0, 0.41313581918015363, 0.1226872175531018, 0.35669146209062796, -2.015350476272758, -0.6466064790279826, 3.2832393006076934, 1.0, 0.0, 0.0
0.6066666666666666, 2.333333333333333, 0.0, 0.5270072447093141, 0.23779430819267422, 0.34542847327527093, -2.0756710041466975, -0.6924669844994834, 3.7791007293531775, 1.0, 0.0, 0.0
0.6066666666666666, 2.6666666666666665, 0.0, 0.5742624763750722, 0.3529728664032824, 0.3568199705711005, -2.173980466573242, -0.8095992666493683, 4.183969611921161, 1.0, 0.0, 0.0
0.6066666666666666, 3.0, 0.0, 0.5806886025143357, 0.4756742885734079, 0.384419196333784, -2.311830913258942, -0.9806898007570819, 4.519927014888639, 1.0, 0.0, 0.0
0.6066666666666666, 3.333333333333333, 0.0, 0.5475990184893239, 0.6092523306258051, 0.42435426105988666, -2.4923007776398123, -1.2058022770678178, 4.789611102197403, 1.0, 0.0, 0.0
0.6066666666666666, 3.6666666666666665, 0.0, 0.46115221106207127, 0.758577129279999, 0.5026290774190961, -2.7197214903843854, -1.493252249598763, 4.987061006142258, 1.0, 0.0, 0.0
0.6066666666666666, 4.0, 0.0, 0.23174594067881443, 0.9443383822385358, 0.36213430575458616, -3.001591620617021, -1.8834363834628067, 5.080515875486791, 1.0, 0.0, 0.0
0.6066666666666666, 4.333333333333333, 0.0, 1.5775906775069085e-06, 0.9999999997830564, 0.08349242664031042, -3.3333333332473436, -1.999999999369366, 5.333333333830703, 1.0, 0.0, 0.0
0.6066666666666666, 4.666666666666666, 0.0, -5.521908411199362e-07, 0.9999999999987428, 3.2383162817950506e-10, -3.6666666666653835, -1.999999999994849, 5.666666666671059, 1.0, 0.0, 0.0
0.6066666666666666, 5.0, 0.0, -9.20157523014353e-07, 0.9999999999989442, 6.041833700010102e-13, -3.9999999999980536, -1.9999999999942364, 6.00000000000518, 1.0, 0.0, 0.0
0.7333333333333333, 0.0, 0.0, 5.58070010254738e-07, 0.0, 6.309926907729216e-13, -1.999999999999443, 0.9999984832091998, 1.0000015167965184, 1.0, 0.0, 0.0
0.7333333333333333, 0.3333333333333333, 0.0, 1.0007644555589741e-06, 2.1033089692430718e-13, 5.636247950090235e-12, -1.9999999999990279, 0.6666666666657696, 1.3333333333445891, 1.0, 0.0, 0.0
0.7333333333333333, 0.6666666666666666, 0.0, 1.9395159031274586e-06, 3.75749863339349e-12, 5.6362450309739815e-12, -1.999999999992857, 0.3333333333535372, 1.666666666733085, 1.0, 0.0, 0.0
0.7333333333333333, 1.0, 0.0, 3.6771919773659133e-06, 3.967827584240295e-12, 2.208299660660443e-10, -1.9999999999966347, 1.9238059250911423e-11, 2.000000000035109, 1.0, 0.0, 0.0
0.7333333333333333, 1.3333333333333333, 0.0, 1.904318575826012e-05, 1.5097747601075634e-10, 0.18125267780228901, -1.9999999999614562, -0.33333333277514365, 2.333333334078932, 1.0, 0.0, 0.0
0.7333333333333333, 1.6666666666666665, 0.0, 0.4738717183210499, 0.12083511853882717, 0.2957980052032658, -2.0242042982608712, -0.14015260808401528, 3.1523966702245265, 1.0, 0.0, 0.0
0.7333333333333333, 2.0, 0.0, 0.5525803604812367, 0.19719867028648802, 0.23670131135240566, -2.0771310244461145, -0.2122426607848679, 3.632891102283293, 1.0, 0.0, 0.0
0.7333333333333333, 2.333333333333333, 0.0, 0.5955070372716628, 0.2786359927737643, 0.254869372355494, -2.1562564093215726, -0.32997528700820344, 4.0465969678705065, 1.0, 0.0, 0.0
0.7333333333333333, 2.6666666666666665, 0.0, 0.6143058960912439, 0.3671115851901507, 0.2772543322291313, -2.263673021365941, -0.48443508031057153, 4.40855196617647, 1.0, 0.0, 0.0
0.7333333333333333, 3.0, 0.0, 0.6112491105025216, 0.4634722142598518, 0.3024961786346463, -2.4018727596429215, -0.6756253414796642, 4.721450162911667, 1.0, 0.0, 0.0
0.7333333333333333, 3.333333333333333, 0.0, 0.5844729346695257, 0.5687757042799149, 0.3324530698321571, -2.5736448559981175, -0.9068546415399873, 4.983577071911732, 1.0, 0.0, 0.0
0.7333333333333333, 3.6666666666666665, 0.0, 0.5271630333653513, 0.6851075941479565, 0.3737852805929086, -2.7822725042293355, -1.1846487988843588, 5.189697118687488, 1.0, 0.0, 0.0
0.7333333333333333, 4.0, 0.0, 0.41868356841745036, 0.8179658913418539, 0.4723386073684125, -3.032174117703432, -1.5237409137197577, 5.327224475318976, 1.0, 0.0, 0.0
0.7333333333333333, 4.333333333333333, 0.0, 3.5170896405877536e-05, 0.9999999990602315, 0.27305116297866994, -3.3333333332636266, -1.9999999975709761, 5.333333335185074, 1.0, 0.0, 0.0
0.7333333333333333, 4.666666666666666, 0.0, 1.4926100607096793e-06, 0.9999999999943006, 1.4096468992086386e-09, -3.6666666666636645, -1.999999999979481, 5.666666666683732, 1.0, 0.0, 0.0
0.7333333333333333, 5.0, 0.0, 1.0660815070686179e-07, 0.9999999999999961, 1.7086665415888547e-11, -3.999999999999998, -1.9999999999999805, 6.000000000000015, 1.0, 0.0, 0.0
0.8599999999999999, 0.0, 0.0, 1.0174477447601767e-05, 0.0, 1.4976285857082803e-10, -1.9999999999678688, 0.9999827935974442, 1.000017207058958, 1.0, 0.0, 0.0
0.8599999999999999, 0.3333333333333333, 0.0, 1.7434834144274923e-05, 4.9920952856942675e-11, 4.4753410816814914e-10, -1.9999999999011961, 0.6666666663216992, 1.3333333358727506, 1.0, 0.0, 0.0
0.8599999999999999, 0.6666666666666666, 0.0, 3.036838213240267e-05, 2.983560721120994e-10, 0.11026159766238301, -1.9999999997983082, 0.3333333345721095, 1.6666666715746299, 1.0, 0.0, 0.0
0.8599999999999999, 1.0, 0.0, 0.5036310623229704, 0.07350773182484296, 0.1775199548493298, -2.019777400573482, 0.5852944266852668, 2.7432918354372737, 1.0, 0.0, 0.0
0.8599999999999999, 1.3333333333333333, 0.0, 0.5580062325120835, 0.11834663686457594, 0.14596898215491608, -2.0515329116721817, 0.4761039946964018, 3.1821030327042585, 1.0, 0.0, 0.0
0.8599999999999999, 1.6666666666666665, 0.0, 0.5983106936165933, 0.17082038659478702, 0.1680855694851887, -2.099523313957687, 0.35124280850911116, 3.595440394824957, 1.0, 0.0, 0.0
0.8599999999999999, 2.0, 0.0, 0.6265703540998219, 0.23040368318803509, 0.18887426267825025, -2.166202433757608, 0.20976419142955133, 3.982204477323161, 1.0, 0.0, 0.0
0.8599999999999999, 2.333333333333333, 0.0, 0.6432421305928395, 0.2967365617136205, 0.20889741315299518, -2.2538747972052993, 0.04903032931661377, 4.339842680617833, 1.0, 0.0, 0.0
0.8599999999999999, 2.6666666666666665, 0.0, 0.6479836025212444, 0.36966862529003186, 0.22884534776244517, -2.364759050040804, -0.1341228156899947, 4.665476854635616, 1.0, 0.0, 0.0
0.8599999999999999, 3.0, 0.0, 0.6397049464474491, 0.44930012688858395, 0.2496167261926081, -2.501063671983646, -0.34325601186677446, 4.9559076583164865, 1.0, 0.0, 0.0
0.8599999999999999, 3.333333333333333, 0.0, 0.6162648868776388, 0.5360797760851039, 0.2726362825207234, -2.665084726571963, -0.5825649809115956, 5.207325206570116, 1.0, 0.0, 0.0
0.8599999999999999, 3.6666666666666665, 0.0, 0.5735762673035036, 0.6310576485690662, 0.30081388773878415, -2.8593571541433622, -0.8576464493981266, 5.414589440017485, 1.0, 0.0, 0.0
0.8599999999999999, 4.0, 0.0, 0.5028962686354059, 0.73662236791096, 0.34341488884563753, -3.0869535724529835, -1.1775045227027365, 5.56944668480271, 1.0, 0.0, 0.0
0.8599999999999999, 4.333333333333333, 0.0, 0.3774725899460901, 0.8600009077994912, 0.3950664477337416, -3.3523421080056015, -1.5645683882026127, 5.652125028107267, 1.0, 0.0, 0.0
0.8599999999999999, 4.666666666666666, 0.0, 1.6642348273984455e-05, 0.9999999997334544, 0.20999863823122844, -3.666666666619301, -1.9999999991336277, 5.666666667371575, 1.0, 0.0, 0.0
0.8599999999999999, 5.0, 0.0, 3.7256385007503143e-07, 0.9999999999536435, 6.605672675519259e-10, -3.9999999999699214, -1.9999999998025215, 6.000000000171722, 1.0, 0.0, 0.0
0.9866666666666665, 0.0, 0.0, 0.6021875869941299, 0.0, 0.0927880826012709, -2.056591361593688, 1.458657999887409, 2.744702097231357, 1.0, 0.0, 0.0
0.9866666666666665, 0.3333333333333333, 0.0, 0.6065854584651791, 0.0309293608670903, 0.09637192840583574, -2.0617107865315383, 1.408586562940969, 2.8313628499704357, 1.0, 0.0, 0.0
0.9866666666666665, 0.6666666666666666, 0.0, 0.6183371525935349, 0.06424795227055716, 0.1060615210670051, -2.0774793631923845, 1.287665728752405, 3.0532720828523976, 1.0, 0.0, 0.0
0.9866666666666665, 1.0, 0.0, 0.6341349902241525, 0.10163704157842704, 0.11954447642896697, -2.104998308512695, 1.1372761328185883, 3.3483152812871286, 1.0, 0.0, 0.0
0.9866666666666665, 1.3333333333333333, 0.0, 0.6505197534357179, 0.14394426988986847, 0.13473321099625646, -2.145785907776555, 0.975915441027322, 3.675072497355952, 1.0, 0.0, 0.0
0.9866666666666665, 1.6666666666666665, 0.0, 0.6647487605507675, 0.191459182242598, 0.1503996486166276, -2.2015406972034324, 0.8073715979427363, 4.010163373747165, 1.0, 0.0, 0.0
0.9866666666666665, 2.0, 0.0, 0.6748211632798908, 0.24421070230095354, 0.1660494171137397, -2.274007421738743, 0.6300276149167799, 4.339851333973115, 1.0, 0.0, 0.0
0.9866666666666665, 2.333333333333333, 0.0, 0.6792110965184073, 0.3021587936517578, 0.18163936610716577, -2.364925054099062, 0.4406656403937524, 4.655319524451247, 1.0, 0.0, 0.0
0.9866666666666665, 2.6666666666666665, 0.0, 0.6765834661920891, 0.36530361303906406, 0.19740012745736657, -2.476023618808197, 0.23569297705054437, 4.950299078000295, 1.0, 0.0, 0.0
0.9866666666666665, 3.0, 0.0, 0.6655171409694545, 0.4337588786233355, 0.21378966374518713, -2.609050192133379, 0.011355035975522638, 5.219740281947123, 1.0, 0.0, 0.0
0.9866666666666665, 3.333333333333333, 0.0, 0.6442110125850968, 0.5078300555358555, 0.2315783232840809, -2.7658190131183917, -0.23635442157452913, 5.459020340344628, 1.0, 0.0, 0.0
0.9866666666666665, 3.6666666666666665, 0.0, 0.609995654037396, 0.5881444274793894, 0.2522099582193623, -2.9482949989432714, -0.5121176982212776, 5.6632030581632, 1.0, 0.0, 0.0
0.9866666666666665, 4.0, 0.0, 0.5582000960993352, 0.675970027682097, 0.279035051488194, -3.1587455400582267, -0.8224696144715475, 5.825808076568808, 1.0, 0.0, 0.0
0.9866666666666665, 4.333333333333333, 0.0, 0.47879526256190885, 0.7741677951381855, 0.3249663558547701, -3.400078396173446, -1.1788218751014439, 5.936028373801985, 1.0, 0.0, 0.0
0.9866666666666665, 4.666666666666666, 0.0, 0.3366064117368125, 0.8926142649186104, 0.33874830682476714, -3.6769726791445323, -1.6155572972742966, 5.963289664340751, 1.0, 0.0, 0.0
0.9866666666666665, 5.0, 0.0, 1.5277497144078965e-05, 0.9999999996880302, 0.32215720430825945, -3.9999999999125575, -1.9999999987859982, 6.000000001040698, 1.0, 0.0, 0.0
1.1133333333333333, 0.0, 0.0, 0.6873269273785378, 0.0, 0.10745542295178169, -2.1637032402521426, 1.9421325761176158, 3.3773248579879644, 1.0, 0.0, 0.0
1.1133333333333333, 0.3333333333333333, 0.0, 0.6887000712967709, 0.03581847431726056, 0.10916881553937369, -2.1696566386328455, 1.8956820907670684, 3.4423522289956727, 1.0, 0.0, 0.0
1.1133333333333333, 0.6666666666666666, 0.0, 0.692466753954019, 0.07277921035958246, 0.11405519970660193, -2.1877098135290804, 1.7759884012519727, 3.6148498496741426, 1.0, 0.0, 0.0
1.1133333333333333, 1.0, 0.0, 0.6976763713766061, 0.11185527412166184, 0.12147701669674713, -2.218412157785329, 1.616301925359666, 3.8536092522931433, 1.0, 0.0, 0.0
1.1133333333333333, 1.3333333333333333, 0.0, 0.7030669406143275, 0.15376388815741387, 0.13067866038948822, -2.2625957134800068, 1.4374774382923645, 4.127063308696439, 1.0, 0.0, 0.0
1.1133333333333333, 1.6666666666666665, 0.0, 0.7072963293275466, 0.19897438104798731, 0.14101646845026927, -2.321288979761278, 1.2478759085902953, 4.4152212531533, 1.0, 0.0, 0.0
1.1133333333333333, 2.0, 0.0, 0.7091061169065156, 0.24777486712426006, 0.15206405150069766, -2.395644561222971, 1.0493105518886006, 4.705252234033818, 1.0, 0.0, 0.0
1.1133333333333333, 2.333333333333333, 0.0, 0.7073265162941592, 0.30035041538178575, 0.16361778418807232, -2.4868917911305117, 0.8406569302834465, 4.988310851579551, 1.0, 0.0, 0.0
1.1133333333333333, 2.6666666666666665, 0.0, 0.7008374942872387, 0.3568533899163083, 0.17567074093786067, -2.5963144530154425, 0.6195333680354933, 5.2578112127740315, 1.0, 0.0, 0.0
1.1133333333333333, 3.0, 0.0, 0.6884616775934376, 0.41746424267369286, 0.18839877541531908, -2.7252501821141464, 0.38298908631422224, 5.508443604359581, 1.0, 0.0, 0.0
1.1133333333333333, 3.333333333333333, 0.0, 0.6688181964490522, 0.482452573526521, 0.20219748042404134, -2.875109788837166, 0.12768397289059571, 5.735510755674196, 1.0, 0.0, 0.0
1.1133333333333333, 3.6666666666666665, 0.0, 0.6400552923376565, 0.5522625629563871, 0.2178124191645345, -3.047419918552913, -0.15029045745942293, 5.9343199801685405, 1.0, 0.0, 0.0
1.1133333333333333, 4.0, 0.0, 0.5993777142146635, 0.627660852969544, 0.23677825285429166, -3.2439032149499853, -0.45582456754323797, 6.099540006928956, 1.0, 0.0, 0.0
1.1133333333333333, 4.333333333333333, 0.0, 0.5417802246023663, 0.7101147315259149, 0.26302704883407757, -3.466638596019413, -0.7962985263263115, 6.22368945319297, 1.0, 0.0, 0.0
